ts,condition,vendor,model,cathedral,qid,grade,cost_usd,latency_s,running_total_usd
2026-04-24T04:03:52.897201+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-03,MISS,0.001746,2.091,8.863499
2026-04-24T04:03:55.806573+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-04,MISS,0.002184,2.070,8.863499
2026-04-24T04:03:58.273623+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-05,HIT,0.000685,1.658,8.863499
2026-04-24T04:04:02.192021+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-06,MISS,0.000668,3.094,8.863499
2026-04-24T04:04:06.286357+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-07,HIT,0.000701,3.298,8.863499
2026-04-24T04:04:10.150806+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-08,MISS,0.001746,3.065,8.863499
2026-04-24T04:04:13.240289+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-09,MISS,0.000668,2.272,8.863499
2026-04-24T04:04:17.310435+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-01,MISS,0.001747,3.256,8.863499
2026-04-24T04:04:19.537619+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-02,MISS,0.000685,1.397,8.863499
2026-04-24T04:04:22.406007+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-03,HIT,0.001781,2.074,8.863499
2026-04-24T04:04:26.768267+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-04,MISS,0.000678,3.547,8.863499
2026-04-24T04:04:30.970063+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-05,HIT,0.000685,3.404,8.863499
2026-04-24T04:04:34.531791+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-06,MISS,0.000668,2.745,8.863499
2026-04-24T04:04:38.630954+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-07,MISS,0.000696,3.274,8.863499
2026-04-24T04:04:43.104517+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-08,MISS,0.000668,3.636,8.863499
2026-04-24T04:04:46.622472+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-01,MISS,0.000669,2.690,8.863499
2026-04-24T04:04:50.463200+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-02,MISS,0.000669,3.059,8.863499
2026-04-24T04:04:53.675526+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-03,MISS,0.000668,2.385,8.863499
2026-04-24T04:04:57.326116+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-04,MISS,0.000669,2.849,8.863499
2026-04-24T04:05:00.740560+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-05,HIT,0.000688,2.614,8.863499
2026-04-24T04:05:02.594674+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-06,MISS,0.000669,1.067,8.863499
2026-04-24T04:05:05.735070+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-07,MISS,0.001746,2.327,8.863499
2026-04-24T04:05:10.427433+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-08,MISS,0.000668,3.852,8.863499
2026-04-24T04:05:12.526638+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-01,HIT,0.000683,1.312,8.863499
2026-04-24T04:05:15.824797+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-02,MISS,0.001766,2.439,8.863499
2026-04-24T04:05:19.626461+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-03,MISS,0.000669,2.986,8.863499
2026-04-24T04:05:24.617187+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-04,MISS,0.001777,4.179,8.863499
2026-04-24T04:05:26.702175+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-05,HIT,0.000676,1.268,8.863499
2026-04-24T04:05:29.508165+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-06,MISS,0.000669,1.995,8.863499
2026-04-24T04:05:32.994674+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-07,MISS,0.002228,2.670,8.863499
2026-04-24T04:05:36.367233+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-08,MISS,0.001084,2.577,8.863499
2026-04-24T04:04:27.605440+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-01,HOT,0.011931,2.291,9.496279
2026-04-24T04:04:29.584998+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-02,HOT,0.011938,1.540,9.496279
2026-04-24T04:04:32.090776+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-03,HOT,0.012155,2.064,9.496279
2026-04-24T04:04:34.305695+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-04,HOT,0.012036,1.777,9.496279
2026-04-24T04:04:37.032474+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-05,HIT,0.005224,2.299,9.496279
2026-04-24T04:04:38.994215+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-06,HOT,0.011895,1.534,9.496279
2026-04-24T04:04:41.475265+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-07,HIT,0.011080,2.018,9.496279
2026-04-24T04:04:43.591518+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-08,HOT,0.011981,1.680,9.496279
2026-04-24T04:04:47.370153+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-09,HIT,0.012482,3.334,9.496279
2026-04-24T04:04:50.814202+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-01,MISS,0.005519,3.004,9.496279
2026-04-24T04:04:53.477683+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-02,HIT,0.010561,2.200,9.496279
2026-04-24T04:04:57.030369+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-03,HIT,0.013779,3.116,9.496279
2026-04-24T04:04:59.258823+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-04,HIT,0.011967,1.787,9.496279
2026-04-24T04:05:03.203923+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-05,MISS,0.013645,3.508,9.496279
2026-04-24T04:05:06.053619+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-06,MISS,0.013562,2.407,9.496279
2026-04-24T04:05:09.121705+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-07,HIT,0.005488,2.591,9.496279
2026-04-24T04:05:12.890901+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-08,HIT,0.011505,3.332,9.496279
2026-04-24T04:05:16.715517+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-01,MISS,0.005430,3.334,9.496279
2026-04-24T04:05:20.649232+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-02,MISS,0.011575,3.491,9.496279
2026-04-24T04:05:23.910937+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-03,HIT,0.012609,2.823,9.496279
2026-04-24T04:05:28.985889+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-04,MISS,0.013042,4.639,9.496279
2026-04-24T04:05:31.944723+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-05,HIT,0.012232,2.535,9.496279
2026-04-24T04:05:35.455157+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-06,MISS,0.012610,3.070,9.496279
2026-04-24T04:05:39.497804+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-07,HIT,0.011541,3.618,9.496279
2026-04-24T04:05:42.223641+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-08,HIT,0.005189,2.289,9.496279
2026-04-24T04:05:46.095999+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-09,HIT,0.012512,3.431,9.496279
2026-04-24T04:05:48.331948+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-01,MISS,0.011055,1.794,9.496279
2026-04-24T04:05:51.558249+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-02,MISS,0.005444,2.794,9.496279
2026-04-24T04:05:54.052896+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-03,HIT,0.012067,2.070,9.496279
2026-04-24T04:05:57.581428+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-04,HIT,0.012318,3.090,9.496279
2026-04-24T04:06:01.955752+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-05,HIT,0.012612,3.936,9.496279
2026-04-24T04:06:04.612119+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-06,HIT,0.012129,2.214,9.496279
2026-04-24T04:06:08.533568+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-07,MISS,0.012520,3.483,9.496279
2026-04-24T04:06:11.487309+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-08,HIT,0.012320,2.529,9.496279
2026-04-24T04:06:15.142971+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-01,HIT,0.012772,3.215,9.496279
2026-04-24T04:06:18.005760+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-02,HIT,0.011142,2.394,9.496279
2026-04-24T04:06:20.850084+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-03,HIT,0.010572,2.406,9.496279
2026-04-24T04:06:24.596423+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-04,HIT,0.012453,3.313,9.496279
2026-04-24T04:06:27.830591+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-05,HIT,0.012261,2.793,9.496279
2026-04-24T04:06:30.683222+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-06,HIT,0.011221,2.417,9.496279
2026-04-24T04:06:34.011771+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-07,HIT,0.012324,2.888,9.496279
2026-04-24T04:06:38.167040+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-08,HIT,0.012657,3.715,9.496279
2026-04-24T04:06:42.399100+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-01,HIT,0.012516,3.772,9.496279
2026-04-24T04:06:45.392079+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-02,MISS,0.012070,2.528,9.496279
2026-04-24T04:06:48.786201+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-03,MISS,0.012532,2.954,9.496279
2026-04-24T04:06:51.364968+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-04,MISS,0.012183,2.137,9.496279
2026-04-24T04:06:53.345094+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-05,HIT,0.010376,1.524,9.496279
2026-04-24T04:06:55.757685+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-06,HIT,0.012160,1.968,9.496279
2026-04-24T04:06:58.477647+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-07,MISS,0.011246,2.258,9.496279
2026-04-24T04:07:01.553585+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-08,HIT,0.012275,2.638,9.496279
2026-04-24T04:05:45.762283+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-01,HOT,0.001496,8.955,8.913346
2026-04-24T04:05:52.004438+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-02,HOT,0.001497,5.803,8.913346
2026-04-24T04:06:04.836156+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-03,HOT,0.001499,12.394,8.913346
2026-04-24T04:06:12.016628+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-04,HOT,0.001500,6.749,8.913346
2026-04-24T04:06:13.967023+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-05,HOT,0.001510,1.510,8.913346
2026-04-24T04:06:15.134866+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-06,MISS,0.000595,0.732,8.913346
2026-04-24T04:06:17.034946+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-07,HOT,0.001505,1.429,8.913346
2026-04-24T04:06:19.321502+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-08,HOT,0.001503,1.844,8.913346
2026-04-24T04:06:20.498981+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-09,MISS,0.000595,0.736,8.913346
2026-04-24T04:06:21.641058+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-01,MISS,0.000595,0.701,8.913346
2026-04-24T04:06:22.702490+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-02,MISS,0.000595,0.623,8.913346
2026-04-24T04:06:24.825153+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-03,MISS,0.001857,1.683,8.913346
2026-04-24T04:06:25.981504+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-04,MISS,0.000595,0.723,8.913346
2026-04-24T04:06:27.171412+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-05,MISS,0.001078,0.759,8.913346
2026-04-24T04:06:28.379917+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-06,MISS,0.000969,0.770,8.913346
2026-04-24T04:06:29.616908+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-07,MISS,0.000595,0.812,8.913346
2026-04-24T04:06:31.195481+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-08,MISS,0.000595,1.143,8.913346
2026-04-24T04:06:33.193535+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-01,MISS,0.001500,1.559,8.913346
2026-04-24T04:06:34.808760+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-02,MISS,0.002133,1.177,8.913346
2026-04-24T04:06:36.144417+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-03,MISS,0.001485,0.903,8.913346
2026-04-24T04:06:38.141412+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-04,MISS,0.001862,1.553,8.913346
2026-04-24T04:06:39.371316+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-05,MISS,0.000595,0.774,8.913346
2026-04-24T04:06:40.422306+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-06,MISS,0.000595,0.612,8.913346
2026-04-24T04:06:41.550275+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-07,MISS,0.000595,0.691,8.913346
2026-04-24T04:06:43.070693+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-08,HIT,0.001497,1.080,8.913346
2026-04-24T04:06:44.347256+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-09,MISS,0.000595,0.829,8.913346
2026-04-24T04:06:45.798044+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-01,MISS,0.001485,1.004,8.913346
2026-04-24T04:06:46.939157+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-02,MISS,0.000595,0.695,8.913346
2026-04-24T04:06:48.881385+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-03,HIT,0.001516,1.506,8.913346
2026-04-24T04:06:50.196847+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-04,MISS,0.000596,0.870,8.913346
2026-04-24T04:06:51.205010+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-05,MISS,0.000595,0.577,8.913346
2026-04-24T04:06:52.315115+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-06,MISS,0.000595,0.664,8.913346
2026-04-24T04:06:53.494198+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-07,MISS,0.000595,0.749,8.913346
2026-04-24T04:06:54.691212+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-08,MISS,0.000595,0.750,8.913346
2026-04-24T04:06:55.786531+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-01,MISS,0.000596,0.658,8.913346
2026-04-24T04:06:56.853794+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-02,MISS,0.000596,0.614,8.913346
2026-04-24T04:06:57.927183+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-03,MISS,0.000595,0.636,8.913346
2026-04-24T04:06:58.967138+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-04,MISS,0.000595,0.605,8.913346
2026-04-24T04:07:00.249139+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-05,MISS,0.000596,0.844,8.913346
2026-04-24T04:07:01.373043+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-06,MISS,0.000595,0.685,8.913346
2026-04-24T04:07:03.072925+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-07,MISS,0.001484,1.251,8.913346
2026-04-24T04:07:04.175397+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-08,MISS,0.000595,0.652,8.913346
2026-04-24T04:07:05.270990+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-01,MISS,0.000595,0.658,8.913346
2026-04-24T04:07:06.610581+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-02,MISS,0.001484,0.899,8.913346
2026-04-24T04:07:07.720102+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-03,MISS,0.000596,0.672,8.913346
2026-04-24T04:07:09.963411+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-04,MISS,0.001525,1.807,8.913346
2026-04-24T04:07:11.063444+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-05,MISS,0.000594,0.660,8.913346
2026-04-24T04:07:12.065406+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-06,MISS,0.000596,0.566,8.913346
2026-04-24T04:07:13.414828+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-07,MISS,0.001858,0.910,8.913346
2026-04-24T04:07:14.486629+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-08,MISS,0.000939,0.636,8.913346
2026-04-24T04:07:05.391495+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-01,HOT,0.253560,3.409,20.912149
2026-04-24T04:07:08.464749+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-02,HOT,0.252375,2.633,20.912149
2026-04-24T04:07:11.916954+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-03,HOT,0.254010,3.015,20.912149
2026-04-24T04:07:14.563904+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-04,HOT,0.249570,2.202,20.912149
2026-04-24T04:07:17.361276+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-05,HIT,0.101310,2.351,20.912149
2026-04-24T04:07:19.931971+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-06,HOT,0.250965,2.121,20.912149
2026-04-24T04:07:21.889031+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-07,MISS,0.223470,1.517,20.912149
2026-04-24T04:07:25.456174+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-08,HOT,0.253755,3.125,20.912149
2026-04-24T04:07:27.657584+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-09,MISS,0.246840,1.761,20.912149
2026-04-24T04:07:29.434559+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-01,MISS,0.097890,1.338,20.912149
2026-04-24T04:07:32.572687+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-02,HIT,0.222090,2.693,20.912149
2026-04-24T04:07:34.575500+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-03,MISS,0.274050,1.559,20.912149
2026-04-24T04:07:36.669789+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-04,MISS,0.246795,1.660,20.912149
2026-04-24T04:07:40.352447+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-05,MISS,0.274155,3.242,20.912149
2026-04-24T04:07:42.301515+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-06,MISS,0.274170,1.511,20.912149
2026-04-24T04:07:45.261214+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-07,HIT,0.101625,2.521,20.912149
2026-04-24T04:07:47.585045+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-08,MISS,0.223320,1.882,20.912149
2026-04-24T04:07:50.367488+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-01,MISS,0.100230,2.341,20.912149
2026-04-24T04:07:52.361830+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-02,MISS,0.223500,1.547,20.912149
2026-04-24T04:07:54.297412+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-03,MISS,0.246900,1.497,20.912149
2026-04-24T04:07:59.249230+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-04,MISS,0.259455,4.518,20.912149
2026-04-24T04:08:01.833826+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-05,HIT,0.249570,2.127,20.912149
2026-04-24T04:08:05.159292+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-06,MISS,0.249375,2.893,20.912149
2026-04-24T04:08:08.232825+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-07,HIT,0.227115,2.642,20.912149
2026-04-24T04:08:09.920376+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-08,MISS,0.097845,1.256,20.912149
2026-04-24T04:08:12.377164+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-09,HIT,0.249750,2.017,20.912149
2026-04-24T04:08:14.327107+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-01,MISS,0.223395,1.503,20.912149
2026-04-24T04:08:17.791973+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-02,MISS,0.103965,3.020,20.912149
2026-04-24T04:08:20.996729+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-03,HIT,0.251400,2.771,20.912149
2026-04-24T04:08:25.893842+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-04,HIT,0.257415,4.465,20.912149
2026-04-24T04:08:27.998857+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-05,MISS,0.246765,1.667,20.912149
2026-04-24T04:08:29.903759+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-06,MISS,0.246780,1.472,20.912149
2026-04-24T04:08:32.029886+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-07,MISS,0.246750,1.700,20.912149
2026-04-24T04:08:34.144527+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-08,MISS,0.246705,1.666,20.912149
2026-04-24T04:08:37.200446+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-01,HIT,0.252405,2.616,20.912149
2026-04-24T04:08:39.444158+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-02,MISS,0.223425,1.808,20.912149
2026-04-24T04:08:41.388726+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-03,MISS,0.218865,1.508,20.912149
2026-04-24T04:08:43.272114+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-04,MISS,0.246930,1.458,20.912149
2026-04-24T04:08:46.759104+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-05,HIT,0.252735,3.057,20.912149
2026-04-24T04:08:48.811097+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-06,MISS,0.223230,1.608,20.912149
2026-04-24T04:08:51.942314+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-07,HIT,0.251715,2.696,20.912149
2026-04-24T04:08:56.055958+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-08,HIT,0.254280,3.675,20.912149
2026-04-24T04:08:59.106776+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-01,HIT,0.250395,2.629,20.912149
2026-04-24T04:09:05.237439+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-02,MISS,0.261120,5.706,20.912149
2026-04-24T04:09:10.957474+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-03,MISS,0.260040,5.288,20.912149
2026-04-24T04:09:13.609486+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-04,MISS,0.252315,2.231,20.912149
2026-04-24T04:09:15.750851+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-05,MISS,0.218745,1.695,20.912149
2026-04-24T04:09:17.769894+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-06,MISS,0.246915,1.583,20.912149
2026-04-24T04:09:21.233855+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-07,MISS,0.228960,3.034,20.912149
2026-04-24T04:09:23.227051+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-08,MISS,0.246930,1.569,20.912149
2026-04-24T04:07:16.187438+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-01,HOT,0.011911,1.245,9.479119
2026-04-24T04:07:18.240597+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-02,HOT,0.011923,1.617,9.479119
